,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
331,0.7296666145324707,0.004859402793631657,0.03932943344116211,0.0005361115095775812,False,balanced,gini,,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 20}",0.7185013287513233,0.7202189699526929,0.7214304376752823,0.720318244476849,0.7158447857720291,0.7192627533256355,0.001948822045633038,655
701,200.46103954315186,399.31046977720627,0.0403437614440918,0.0011621929665687405,False,balanced,entropy,,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 20}",0.7180979009339075,0.718097492564824,0.7199141428504456,0.7192070517826699,0.7208973322554568,0.7192427840774608,0.0010781446223559342,656
121,0.7338700771331788,0.0058464829103397975,0.04054470062255859,0.001681105475402297,False,balanced,gini,50,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 20}",0.7205224494369653,0.71850165544659,0.7180954507194075,0.7183988076929548,0.7191794664510913,0.7189395659494018,0.0008671548890260509,657
61,0.7272964954376221,0.005914392029890266,0.03982686996459961,0.0002421108916641178,False,balanced,gini,30,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 20}",0.7171885650776154,0.7179966458196972,0.7210262747935163,0.7191061029452722,0.7180679062247373,0.7186770989721676,0.0013230674132490982,658
191,0.7248421669006347,0.005623032630512841,0.039428997039794925,0.00032000588937268926,False,balanced,gini,70,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 20}",0.7189058795837184,0.7174912890790837,0.7205204280100028,0.7171859515154821,0.7180679062247373,0.7184342908826048,0.0011963448760118915,659
171,0.730105209350586,0.007713490559616801,0.03969135284423828,0.00024482110676387204,False,balanced,gini,60,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 20}",0.7221392643116621,0.7154703929964376,0.7199144491272581,0.7147609946433411,0.7180679062247373,0.7180706014606872,0.002744754277515504,660
690,0.4046329498291016,0.0021462524268125176,0.01947946548461914,0.00016523129308438999,False,balanced,entropy,,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 10}",0.7192071130380324,0.7124368436794185,0.718905961257535,0.7102162346965728,0.7143290218270009,0.7150190348997119,0.0035456710037386104,661
630,0.4024456024169922,0.0026293764133056615,0.020135164260864258,0.0003253318791107457,False,balanced,entropy,100,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 10}",0.7173882371409068,0.7131444860454568,0.7210276224114913,0.7152684953216422,0.7081649151172191,0.7149987512073434,0.004295795803046782,662
650,0.4041353702545166,0.0042011131011956155,0.019792795181274414,7.989420459636229e-05,False,balanced,entropy,100,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 10}",0.7154683715694751,0.7138513320917824,0.7202195416694095,0.7120349880829734,0.7106911883589329,0.7144530843545146,0.0033058734077119696,663
600,0.4091469764709473,0.006947617116760929,0.020503807067871093,0.0011000474954300545,False,balanced,entropy,90,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'auto', 'n_estimators': 10}",0.7150639228293509,0.7157717285430224,0.7159753413679679,0.7101157350651668,0.7106911883589329,0.7135235832328881,0.0025719180086888342,664
500,0.4039276599884033,0.002834903855387715,0.019619321823120116,0.0002965624523978717,False,balanced,entropy,50,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 10}",0.7154680244557543,0.7113252630346103,0.7165822186626958,0.7124389059432893,0.7117016976556184,0.7135032219503936,0.0021195486795977576,665
420,0.4019663333892822,0.003134716282416331,0.019442033767700196,0.00015185900287141815,False,balanced,entropy,30,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 10}",0.7149638519854824,0.7129420983277612,0.7151674035550653,0.7113269577663061,0.7119037995149555,0.7132608222299142,0.0015632203962390758,666
540,0.4056853294372559,0.003128474553686135,0.019587326049804687,0.00024022899860390862,False,balanced,entropy,70,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'auto', 'n_estimators': 10}",0.7143570155276626,0.7123356702390249,0.712641334497893,0.7152685565770046,0.7110953920776071,0.7131395937838384,0.0014891550808910025,667
440,0.40307059288024905,0.006737417400025262,0.020152568817138672,0.0014596167983539925,False,balanced,entropy,30,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 10}",0.7182977567632862,0.7118309464704905,0.7136522317452078,0.7117313656695219,0.7094785772029103,0.7129981755702832,0.0029620315347704193,668
670,0.40396838188171386,0.0041441376369501055,0.020050859451293944,0.0008262643936262535,False,balanced,entropy,110,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 10}",0.7145590969685456,0.7147611988278828,0.7125404264974037,0.7141567104922922,0.7087712206952304,0.7129577306962709,0.0022340739725528673,669
480,0.4036524772644043,0.0031180253154759457,0.02004413604736328,5.859616673224138e-05,False,balanced,entropy,50,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 10}",0.7159735037070929,0.7079910519799939,0.7137527926319762,0.7154703521595291,0.7116006467259499,0.7129576694409083,0.002917185332010836,670
460,0.4020418167114258,0.0032380255459296798,0.01945796012878418,0.0001858434881663518,False,balanced,entropy,40,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'sqrt', 'n_estimators': 10}",0.7144581481311478,0.7118303543353197,0.7142582718833148,0.7134497623536957,0.708872271624899,0.7125737616656753,0.0020692775169509304,671
430,0.402211332321167,0.003643579475556236,0.019488191604614256,9.299554498955236e-05,False,balanced,entropy,30,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 10}",0.7148622497575513,0.710921549358836,0.7174911053129962,0.7096102353953739,0.7095796281325788,0.7124929535914672,0.003157908347114271,672
510,0.4043417453765869,0.0026343363586268866,0.01945786476135254,0.0001530485649725878,False,balanced,entropy,60,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 10}",0.7138519446454075,0.7115272219647681,0.717087534566401,0.7087005728438154,0.7111964430072757,0.7124727434055336,0.0028266841976677583,673
710,0.4027723789215088,0.002447814964925599,0.020403718948364256,0.00012148876917833619,False,balanced,entropy,,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 10}",0.7177922570934936,0.7087994594173422,0.7202195825063178,0.7097112454881342,0.7048302344381568,0.7122705557886889,0.0057902188575207425,674
680,0.4036099910736084,0.002408514346614418,0.01976170539855957,0.00016532808665785725,False,balanced,entropy,110,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 10}",0.7140531480927612,0.7087990306298048,0.7171881567085321,0.7133486910055729,0.7076596604688763,0.7122097373811094,0.0035161387305053435,675
190,0.36934237480163573,0.004304417799478713,0.019957733154296876,0.00026739807652049737,False,balanced,gini,70,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 10}",0.7136498427860702,0.7082940618398204,0.7145612000693247,0.7155718318767352,0.7085691188358934,0.7121292110815688,0.0030809464669421067,676
640,0.42372612953186034,0.0019392196343555543,0.02201390266418457,0.0008082953717526638,False,balanced,entropy,100,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 10}",0.7180954507194075,0.706778420405517,0.7131468750045942,0.7135508949571809,0.7089733225545675,0.7121089927282533,0.00393042973892801,677
100,0.3673854827880859,0.0018204418818648586,0.020371055603027342,0.0001224994195393808,False,balanced,gini,40,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'sqrt', 'n_estimators': 10}",0.7184990418844568,0.7118306606121322,0.7123384063118832,0.7103178165060496,0.7075586095392077,0.7121089069707459,0.0036021417786444854,678
210,0.3676143646240234,0.00177517234542342,0.0201507568359375,0.00023439898498564622,False,balanced,gini,80,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 10}",0.7164789829584315,0.7083951944433056,0.709307654323085,0.7130455790534755,0.7126111560226354,0.7119677133601867,0.002890196249150426,679
320,0.36945528984069825,0.0033303906632002256,0.019374275207519533,0.0001722141874891089,False,balanced,gini,110,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 10}",0.7176911244900083,0.706980869378575,0.7133487522609354,0.7106210918057803,0.71089329021827,0.7119070256307137,0.003535043875241698,680
530,0.40462508201599123,0.003518454442394573,0.019667911529541015,0.0003471929380066262,False,balanced,entropy,60,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 10}",0.7158723506851534,0.7120329054006485,0.7073877683331992,0.7128438855632218,0.7112974939369442,0.7118868807838334,0.0027353442697237947,681
590,0.4039177417755127,0.004486407539258055,0.01949930191040039,0.00022160028992160383,False,balanced,entropy,80,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 10}",0.7138517200424116,0.7128413128379969,0.714763322347116,0.712843170917326,0.7049312853678253,0.7118461623025352,0.0035307777715980954,682
470,0.40251669883728025,0.0028413182180003797,0.019475698471069336,0.0001529427960748915,False,balanced,entropy,40,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 10}",0.714963443616399,0.7029394855823662,0.7184012579074548,0.714358894025446,0.7084680679062247,0.7118262298075783,0.005472457716911682,683
70,0.3677541732788086,0.004752785203449801,0.020139598846435548,0.00014539402234306693,False,balanced,gini,30,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 10}",0.7145593215715415,0.7079911744907188,0.7142578226773233,0.7109235299488901,0.7106911883589329,0.7116846074094813,0.0024532829174237275,684
60,0.3674332141876221,0.002784352965473094,0.02004413604736328,0.00017304718081242635,False,balanced,gini,30,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 10}",0.7131443226978234,0.7123360173527458,0.711832722876003,0.7110250913399129,0.7097817299919159,0.7116239768516801,0.0011501795875626724,685
700,0.40384840965270996,0.004404936150308972,0.020191097259521486,0.00014005419245787486,False,balanced,entropy,,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 10}",0.7123362827926499,0.7108203963368966,0.7137528947242471,0.7113276724122019,0.7094785772029102,0.7115431646937811,0.0014382833973101978,686
260,0.3713060855865479,0.0033616136059072084,0.019988203048706056,0.00042300728229543663,False,balanced,gini,90,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 10}",0.7122352318629814,0.7091025305325312,0.7168850651748889,0.7094087052527536,0.7098827809215844,0.7115028627489479,0.0029077903283553207,687
620,0.40389089584350585,0.0029890834419378136,0.019610166549682617,7.27652565991759e-05,False,balanced,entropy,90,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 10}",0.7139531385042551,0.7078905115116795,0.713651517099312,0.7099127143753922,0.7117016976556185,0.7114219158292515,0.002289322756046882,688
450,0.4021113395690918,0.0025365623784079304,0.01945343017578125,0.00018675816580797426,False,balanced,entropy,40,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 10}",0.7114266202410913,0.7111232428490898,0.711530019292989,0.7114286416680538,0.7105901374292644,0.7112197322960976,0.0003430520886516596,689
610,0.402736759185791,0.003354447747583224,0.02026233673095703,0.00033803791626319836,False,balanced,entropy,90,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 10}",0.7164792279798815,0.7089001836517441,0.7115303664067099,0.7110246625523754,0.7079628132578819,0.7111794507697186,0.002958937482661978,690
490,0.40119023323059083,0.0030267163979347035,0.019434547424316405,0.00011168139071960148,False,balanced,entropy,50,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 10}",0.7148625151974555,0.7081933580238726,0.7128440693293093,0.7115298151084473,0.7082659660468876,0.7111391447411946,0.002602141192746232,691
130,0.36800012588500974,0.0029318441948551705,0.019691848754882814,0.0002039465804739378,False,balanced,gini,50,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 10}",0.7137508324603763,0.7091028368093437,0.7112279895189625,0.7122374983113938,0.7091754244139046,0.7110989163027962,0.001790521855944879,692
90,0.37143621444702146,0.0075084056722848425,0.020227622985839844,0.0002793607943576406,False,balanced,gini,40,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 10}",0.7157709526417642,0.7087993164881632,0.7103182452935872,0.7142581902094982,0.7062449474535166,0.7110783304173058,0.003500441012177015,693
350,0.3689733505249023,0.0034510463619983702,0.019379854202270508,0.00014441003692369295,False,balanced,gini,,log2,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 10}",0.7147611988278828,0.7116287016819742,0.7093070213510058,0.7140562312793403,0.7052344381568311,0.7109975182594068,0.0034638210501922884,694
300,0.3680297374725342,0.005120161339493593,0.019459104537963866,0.00023833471730681219,False,balanced,gini,110,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 10}",0.712234803075444,0.7080921233281166,0.7102169901793769,0.7151675464842444,0.7090743734842361,0.7109571673102836,0.0025163822338115237,695
550,0.4057352066040039,0.006248252216120346,0.01996903419494629,0.0007182695376992426,False,balanced,entropy,70,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 10}",0.7135483222319559,0.706576829007534,0.7110250505030045,0.7080944714503457,0.7154405820533549,0.710937051049239,0.003292417580672241,696
